id,predicted_price
7300400670,292925.22
6798100070,346751.22
8078400010,586437.56
5566100060,432208.8
2768200212,477966.56
4035900060,600243.75
9460000110,386185.5
7199320190,491969.25
2225039081,471905.03
9512200050,637764.8
2634500085,349935.4
3654800200,291521.75
2724079090,1259645.8
2597520720,735246.3
3034200426,428366.28
984000130,320999.0
7852020670,446145.56
7923500060,754104.1
2310030510,282932.75
2205500540,456639.4
2493200015,372269.62
7853361420,613810.5
5652600605,519869.97
5285200020,391379.94
9406530150,365799.72
5706300020,454450.7
3278602490,497814.97
7197000100,517708.4
4447300008,565923.94
7899800045,238547.75
9250900095,354128.22
9268851740,607010.6
8682261440,500727.03
7284900385,832818.5
8079040300,456136.25
2225300585,392292.84
3223039013,375396.25
2013801350,252658.83
4055701110,886374.3
3578401770,484612.25
4046500720,548645.7
6145601745,409591.22
5207200195,561620.06
1972201856,621186.9
7212680080,232204.53
7277100510,586018.25
522079022,660450.25
5605000440,961466.94
6632300230,459312.38
8815400165,563635.94
6708200320,689627.1
2426059076,574139.06
3260200200,514061.78
2770601741,454771.94
4338800500,254013.72
9201000320,761742.0
7655900038,382027.88
3625059140,564686.7
4222310010,218220.6
2114700115,351612.72
3291800710,361670.44
9406590010,411835.6
3025059124,1884258.0
7972601250,488565.9
930000470,1076534.2
6690500060,516180.6
16000015,176643.9
5693501102,522920.56
8079040490,454430.75
7225000155,367748.38
8819900170,687850.4
7972601270,355924.75
1224069074,801198.6
5126900321,389993.9
3438501860,281106.53
2822069080,421807.94
1656600310,592852.0
3856900507,1260137.2
1626069139,472661.72
2524049257,1164809.6
3904960150,512781.4
7214820610,414711.16
7977201845,506543.47
2428100080,873316.7
2202500135,346045.6
1523550220,759859.2
2313900610,355223.47
4123840050,384715.84
2125059124,1036893.6
1225039067,481340.6
6431500283,489971.78
2473380010,325858.16
5694501195,476866.56
2881700046,361065.62
6837820330,323238.44
2337300370,192266.36
3876540630,214885.94
626059317,299155.38
3374500520,370043.22
7228501903,405198.25
4019300051,552797.44
4232902615,639525.6
3546000090,260883.55
8127700215,830670.44
3438501100,397079.5
1769600066,720548.3
8146100610,438869.88
3052700695,536393.94
7954310210,674983.06
3761700053,2714165.2
1320069179,395993.03
1331900410,758041.75
7303100210,346734.03
2464400285,441271.72
6163901150,322826.56
8955800045,344493.06
2314300200,450495.9
9528104360,326462.22
4177100005,558013.7
8856960260,322413.97
1828001220,660009.5
3066400710,697055.2
624110610,861925.6
4040800260,400317.16
5019500215,543880.5
2481630180,1038851.4
7203170190,619092.7
510001280,896672.94
9430110120,752761.2
1565950030,341829.47
9828202255,726741.44
3878900270,510657.06
8091600080,187718.84
1112000035,280280.97
2228900270,302945.97
6648701740,305916.9
1245003740,493589.16
2174503441,471121.7
7708250010,329752.44
6072300110,640922.6
2329800140,281726.22
1494300040,544731.8
3832050130,280777.53
7203100730,822506.1
7199330170,452224.16
7785000220,731247.9
1250201175,478388.84
4054500180,995320.94
7905200061,410547.0
3751604895,158948.86
5220300140,308475.06
3323059027,407621.0
8651611980,940792.94
8673400190,520301.0
1668500100,835791.8
1023059365,587967.44
3308030060,349029.2
4232400860,1040216.56
2144800615,232248.38
1568100920,1938328.1
9406510040,493266.8
2923049421,390705.7
1051000040,1010054.44
2077700042,605427.7
9423800030,283731.47
9818700455,671692.7
7133300675,331157.97
4113800550,645504.8
5553300375,1706386.0
2025701530,286571.34
7942601155,470374.22
7524300020,300810.1
2520069100,248078.38
5412300410,227315.77
7504110760,825832.44
2594200350,376452.44
2722059013,228517.98
8078430480,539249.8
1423069162,520006.84
8856001090,149469.89
7000100631,637343.5
4222200280,230424.08
7971300050,553482.7
2009001600,240823.52
6619910140,675259.94
2877100985,505776.44
1196000007,342617.97
1330850130,747632.9
6664900410,256906.27
1231001110,261340.23
9235900030,327243.7
9407101840,349308.9
9523103001,422997.9
2149800278,383967.75
7234601198,606957.94
9476700035,475712.84
9297301065,589809.0
518500700,697617.1
7843500090,327300.5
6056110780,347225.1
2345700260,303064.47
3509600070,281622.0
1431700280,343617.97
1623049174,396382.6
3024089049,466536.6
7853340450,434912.12
7732410360,764851.75
1446800995,383355.6
2946000285,251814.97
425079100,492002.1
3876313040,458349.72
1762600260,1203144.8
1925069121,1344816.2
7443000480,843750.0
7820000015,351678.78
4027701253,464385.47
2826049165,378928.75
5426300060,697420.25
1278000210,130103.41
923000270,374118.2
7657600005,304096.6
3024079057,432245.1
3276180020,322361.1
7304300760,300639.47
3908100020,449966.9
8835400805,714508.8
4051150070,210291.8
3904930530,443003.9
6163900971,442820.56
7942600310,456652.47
4365700330,258717.58
423059207,303096.53
3992700265,331324.47
7177300090,503126.16
2540820010,704810.6
5700002510,970868.0
5201000030,559145.1
7631800015,2477063.5
2922702965,700589.4
1525059198,1018582.3
1245003160,745764.3
3810000455,339450.22
7855600080,589169.75
5701500030,1090786.5
7504020400,746194.75
1402600570,320398.3
7575610760,267913.1
8731990370,418242.88
5021900090,633605.44
290000075,456248.94
2841500010,509082.1
3955900830,496107.8
7852110140,548762.4
1311400350,239463.6
7773800015,567759.25
4123400320,545794.2
2725069157,877603.94
666000143,728307.4
5101408678,517840.72
6371000026,345055.97
2024059084,718910.56
7283900036,380244.28
8881900230,754236.44
3959400135,414011.3
7696610270,231984.06
1689400150,740785.44
5103900015,421166.4
1441000350,497664.0
5101408735,360471.44
3126059027,1667762.2
2320069014,465868.8
9541600015,685025.6
8682320420,647588.94
1562200090,710300.56
3395070980,620878.9
7349600230,242540.62
522049122,242360.97
869700060,285825.4
811000055,1154679.6
1221059176,507078.03
1523059103,545282.25
2025760210,572470.44
9218400088,509676.22
8682292020,458580.56
2623089135,432501.56
3758900259,1273533.0
524069049,672166.25
3121500150,783331.06
5581400080,866600.6
8087800020,468300.94
4070700290,623066.44
3296000170,721232.4
9238500040,510438.44
2744600040,395101.28
6813600380,613535.44
6140100150,515177.34
2201500555,423236.78
2600110250,583122.6
4337000275,183022.3
1186000150,529276.9
1972201963,498563.25
1105000745,407650.16
2887700560,545234.94
4039700080,697222.06
522049104,288431.7
4202400078,267643.94
7520000695,208473.69
7714000310,390444.94
4319200060,664031.9
8624700015,711232.6
5104520610,309438.84
2354300845,308256.84
3824100291,460026.94
6151800612,234934.08
5454200080,900677.94
6413600290,389544.12
2131200065,332493.4
1459920010,262269.28
50300090,426536.34
2326300090,549741.4
7714000070,390650.53
3630180500,928715.7
1727850340,1221717.5
8691430330,991751.7
2310030390,248786.78
5561400610,611710.8
7010701016,459778.25
7883605915,339882.97
1282300995,351835.44
4040700310,514388.9
3353400435,240426.52
2143701015,522424.6
255450020,371736.4
1020069017,855682.25
4038200120,556867.5
9284801100,266054.4
1965200075,518777.44
847100047,533411.75
4038700720,498741.6
6815100085,693226.06
2508000020,299273.22
255520180,606979.94
6822100750,532075.06
869700050,306689.84
1775801405,554437.9
6600400090,213232.19
7202330270,406323.53
1683400165,696471.75
2625069070,1164899.6
7625702440,396136.94
3388000640,231807.14
1899400365,235984.98
6899990200,954224.06
5569700020,942907.3
986000045,349188.34
3293700221,337823.2
3764800250,376897.5
2291400566,342417.4
4219401236,1354549.8
4239400840,179939.56
7211400990,238506.36
7696500280,197793.8
7215721070,513889.75
3204850140,372534.56
4322200220,646295.75
2566300100,839170.25
1944900090,424602.84
6648500390,305884.53
7385300020,790363.7
1704900135,337166.28
2877100655,608409.7
2726079098,645390.94
7625703800,424485.84
318300040,497403.53
7922800190,451572.53
2023049361,200182.61
8946400210,497739.94
6071600450,582324.6
4343800100,437333.6
1443300140,363940.2
1024039001,657913.7
2767704860,563283.44
7234600851,855279.25
644200065,817437.3
7784400035,832943.94
3826000560,240783.55
9272202260,468921.7
263000253,480874.44
3621059043,639624.44
240000130,513696.7
1352300120,203288.89
7849200861,279991.38
2487700130,495720.97
1796100140,355152.0
7234601221,649941.25
8651710190,446038.38
2916200091,552681.5
1232000915,496811.4
1545801970,286645.4
3211200420,351606.34
7686204675,216404.7
3141600210,148513.9
3959401284,589211.94
2113700825,299882.34
3876000710,447717.94
522069022,536504.44
3214200070,348435.22
1221039156,284660.56
259600790,473097.78
785000040,487445.7
8138870470,498630.3
2596300035,328346.88
540100057,1252201.9
3073500045,672179.7
5363200266,407582.53
8682261650,503589.88
3224510080,895411.7
3211270160,404970.3
9269200520,214299.4
293810190,489899.84
4197400043,358301.9
3026079031,377010.75
5332200405,926401.6
2473411210,338246.78
9268200315,561252.2
8123500050,594139.06
3221069091,542326.2
2485000165,637139.9
4058800215,685517.7
1926059039,932580.06
2533300680,1026005.5
3343903640,428328.7
5700003705,1574056.0
2023049372,484555.4
4058800830,710349.4
3333002302,482722.47
2944500340,307681.78
1982200790,496227.06
8929000270,482177.25
8122101440,276887.5
7525530470,807942.4
9332800020,634337.0
3878900525,288235.62
5420300210,234993.69
9232900165,351390.12
6414100026,432249.22
3013300660,829600.1
7954300120,633064.9
1081200360,363218.28
2877102345,506734.3
2202500255,413931.16
7984400050,212577.98
9558020380,498534.72
7812801850,201928.4
8944460020,423484.7
2306400040,552172.06
8649400410,240745.89
7889602020,276809.34
2041000025,454036.12
871001484,540397.9
2767602141,487455.0
3630180470,793442.0
2769602140,447585.16
2473250280,323502.12
5422560660,468992.8
3756600240,361568.38
8651600160,701064.56
7202300540,890293.4
8961950250,393866.2
3303000130,421329.9
798000062,305383.2
1695900150,765631.2
1604730150,532532.44
4136930310,342546.44
8835401250,1493816.5
8665900328,381705.94
9262800255,273259.75
1853080570,875312.8
5556300114,856465.2
9517200290,370482.12
4037200295,518061.03
7417100123,352851.25
2620069077,173032.12
7922720040,660826.44
558100090,622539.6
257000037,327291.44
3319500385,401676.66
9297301520,304079.47
3580900090,377860.94
1321039076,168399.05
7227801581,333801.44
9407001620,344209.66
2130400150,371700.25
2312400200,247430.97
4046700210,414435.97
1193000480,1066173.1
1492800296,503357.97
3013300017,387281.62
3630240140,589224.9
1049010390,387982.16
9320900420,162818.84
4315700060,354875.38
2591010290,312573.88
323089085,620635.0
6600400270,202908.48
2919701105,481280.47
7202360670,875920.75
8927600100,664946.94
3211700045,674291.44
4027701326,476118.6
1601600195,275877.72
7853280350,772965.5
3629970130,695047.9
7203120020,776998.7
9542900190,417374.25
8035350120,602509.2
1238501184,981798.1
251200240,469773.5
8945300200,180352.05
2162000160,1002114.75
5466310060,197352.7
1239400064,822105.4
5205000020,324710.38
1720800305,904394.56
7280300375,561648.44
2095800400,483967.03
7852010950,539243.6
1428001160,560251.1
9528104910,674772.56
8644210470,907280.75
7923300310,482117.9
254000100,593549.5
1931300688,439078.78
7007700030,378875.62
422049178,226021.78
422069067,466337.3
2923049393,427731.9
930000305,455798.38
2461900448,469789.62
2610100020,293377.56
2895550050,245315.62
7701700040,312406.7
2460900020,543562.6
9827700105,672884.56
1005000240,280929.12
7200001254,528281.44
866400040,535576.06
305000170,673978.3
2260800110,993216.9
3442000127,731148.8
5253300437,485301.8
7576700150,1030425.94
5469501410,480247.47
5104531120,662906.9
723049434,365250.0
622069006,1863266.8
2517101200,316577.97
8159620160,235660.22
5561300640,500572.34
3317010130,202856.44
4364200250,357884.94
8732300060,661193.3
5603700025,780291.25
3585900190,1012111.1
3996900575,272387.38
8731801260,234574.75
3810000860,424873.84
5700003585,2588232.5
6332000050,475396.28
9286100250,415315.5
9471201110,827506.1
9290800050,626493.7
7300200400,612910.8
526069024,1176712.8
1454600156,1152023.4
3904980360,485970.12
2626119062,226053.03
8651730290,443385.97
7611200195,809372.2
1919800260,629299.1
6632900354,301894.72
3972900195,328343.75
5151600170,293802.6
7016000440,496203.4
871000435,735541.56
9578060540,508832.62
2332700060,893306.6
766000240,251895.67
4363700200,243403.31
7100000250,348598.4
2781250560,208860.34
2781250100,315446.62
5419800220,266628.44
7147600245,274547.03
2926069083,1264670.0
6189200125,915434.06
9542830160,291885.34
5152200020,263690.56
9412900045,509757.4
6600410480,174957.11
6979970080,620089.5
5636010280,290830.03
1732801300,882994.44
5561401530,641523.75
9578500510,328235.44
7304300906,301397.62
1223089077,606784.94
721049207,274298.66
8691330310,843167.6
1523069204,474484.06
3188100105,567247.8
6608500290,416671.9
2891400410,352169.47
7663700551,351517.84
5413200140,252469.75
425069139,675820.4
6713700155,345982.56
2767603505,451924.1
7789000080,278484.1
9211500620,234372.83
3750604417,180965.75
7922800320,518763.06
1471620240,351128.84
2222059052,339683.7
9551200270,1278318.8
2767603160,505777.4
9406710060,357054.47
8929000250,408971.0
5538300120,394559.44
2223069120,456807.53
1652500060,1194186.0
8564500240,439123.16
3629700120,571371.4
3943600070,416880.2
4171200025,316971.3
2425049063,3403803.5
9828701650,334978.84
3581000340,354173.8
8100900015,443256.62
2125059161,1302808.0
304000380,202561.23
8146200070,1184006.0
686530170,576590.75
2917200645,441280.16
9547200530,809982.94
2122059199,469281.38
1150000740,767130.94
5706200060,313359.44
9265410010,222794.52
4083800555,498288.03
6152900332,316857.06
2520900301,239368.84
9828200790,402475.0
1657530180,309706.03
7471900045,303911.62
9828200460,425911.2
1775900140,485748.2
6139800430,481476.5
7214400005,443507.78
5332200026,469325.25
9510970300,821975.25
2540830020,413522.4
3392100140,172785.92
1326069191,372583.6
2125059112,1014310.4
859000022,420292.5
8854100350,734815.25
121059007,201815.78
7977201707,453004.56
3859900060,2339276.8
8815400735,703378.4
705700530,329118.75
6600780130,372144.3
6378500105,449175.88
8143000310,477182.28
2877102330,624152.44
3526039074,627163.8
2115510300,244774.86
3024059014,1724918.8
2141330360,608427.7
546000400,568337.25
2071500011,423746.88
7972000240,219455.05
7016200460,479635.06
6204200180,425428.5
1552100135,904391.94
88000173,471826.28
2581900235,796247.44
9211500560,231635.44
621069218,483058.62
1321970240,304093.7
798000630,341312.84
421000285,248759.73
2824600180,885020.3
3832051140,321399.97
1237500105,721616.25
8802400906,263389.22
3166900270,405093.53
3682000060,364037.03
5469700020,288792.25
1245001820,476932.06
9547205660,542558.44
7974700122,708311.2
7550801225,561074.56
1099950050,707294.56
1402900460,335189.75
7636800041,1346907.1
2115720270,229861.55
8651441750,210999.72
3904100035,298713.78
8815400020,531894.94
3303860590,440100.84
5427110040,919211.56
1782000160,331125.12
6204420290,592700.5
3995700245,297103.47
7955040130,483273.38
1442880650,515044.22
8833510230,997571.25
7283900551,531669.25
4396000180,288628.4
7504021310,686844.2
322059264,325095.8
3654800040,280832.97
2767704777,487338.78
3278602190,386889.94
3236500220,480183.38
3410600100,307758.1
629410180,742229.44
3352402250,197086.56
4363700304,353202.06
7237550130,1340139.4
9808590210,1217618.5
8074200175,283160.3
3463400330,412935.6
6306400140,614646.4
8564950250,587163.94
5381000070,207035.66
9826700697,485801.94
8132700190,405413.16
7943000020,173160.39
9547204675,549216.8
4112100101,535025.75
727500030,459219.97
114101426,351018.03
9274202005,800835.0
1193000380,975048.1
3039000020,443028.4
7852170130,618308.5
2624079010,646436.9
4137010540,300651.22
7576200012,760045.44
1138020020,378013.78
3969300030,198841.58
898000200,191044.31
5153100030,311560.22
5104532030,463357.38
4406000050,235109.8
9274203390,600279.25
8682290360,460567.3
6928600330,224265.64
4139680070,865870.4
6844702690,441227.12
2154970020,1613704.4
4385701285,1089240.8
2426059071,711486.4
2867300160,514633.25
9512500720,534830.9
1773101020,298084.88
8687800100,354981.7
3627800050,1497967.9
1604600227,295378.4
3300701170,421869.88
9250900111,469531.62
7015200790,546410.3
1311100490,219051.9
2469000010,826657.44
1982201596,514570.94
1862700290,358681.4
2586800270,250264.55
9528102772,430543.9
5490210200,441005.0
6669080020,471725.03
179003055,213976.75
1860600535,1009073.3
1592000130,622254.1
3905040170,527737.56
9320500080,239333.0
9276200850,525683.1
224069114,575648.44
2260000340,640202.4
5096300130,373109.5
3432500215,396307.0
2600000050,688318.25
8856003839,223620.23
2492200435,368303.28
7855900110,1128637.4
6806100250,314341.5
2770603523,508126.56
1370800515,2073332.4
2726049150,471108.22
1226059161,559468.4
1068000375,3618806.2
9528104109,388609.8
5126310060,501683.5
1951820070,544812.9
1545805980,330746.4
9464700340,1087260.6
4319200675,625729.44
7518500885,481246.5
7852020620,509540.62
869700370,322247.03
8643000190,267893.7
8902000267,536121.9
7972602435,279726.62
2050100210,895483.4
6705120540,498590.38
2767601390,651174.6
4141000490,1256930.1
9345400350,791779.75
3222079162,359741.3
7789000120,237826.77
6646200770,729563.56
6666800180,704308.0
1725800280,497009.47
6117500460,1120436.5
5470100220,236517.38
5457300478,495672.75
7550800195,515963.56
7787050180,618537.4
6204430250,578656.5
7640400250,450996.7
624110920,757434.75
3629920140,361428.4
7173700518,576499.44
3210200395,172736.0
2473480560,420428.0
2623089141,470132.94
1423800080,241906.75
2076400050,331916.8
3832060120,325353.25
7702600930,520488.1
5101404555,423974.84
3723800415,369708.1
3356403400,210311.05
9214400125,491058.94
1797500530,506994.88
9551201660,1118526.5
3878900815,443511.16
1760650280,318781.12
5466410030,244467.39
6388930620,673916.6
2331300395,672198.94
9412700160,301510.3
871001611,579758.44
3142600120,618133.44
3995700220,366928.28
2310000280,290649.53
8039900400,361690.1
7504021510,734919.6
1959700445,1564360.1
1556200155,616379.8
3629960590,383074.2
259000240,467783.16
662440020,422102.1
3123049142,500314.62
321100260,721153.25
6840701095,545317.1
3738900165,445229.2
4427100130,377768.72
9238500100,396724.84
6145601810,385965.3
2570300090,389867.47
4017600010,480284.12
1005000220,381779.47
1257202120,515220.56
9527000490,505642.38
8691400080,720937.4
1726069084,468513.12
248000240,199784.38
6113400046,334649.0
2130702350,409771.72
920069052,254170.75
6071300160,581100.8
1623049041,146356.48
9268200285,393242.4
1843100520,389482.84
2887700826,593884.7
9122000385,634546.4
9475700220,399820.0
2804600005,769338.4
2896400300,386306.7
5015000180,686181.56
3630220180,733776.7
8832900780,447831.94
1568100300,579056.7
8718500610,414579.06
4147200140,1116650.6
1973700030,1119226.5
8862000075,177950.23
9320990110,298887.3
1151100035,400304.16
2011000010,236406.2
1651500060,797872.6
446000190,659303.06
2344300220,818823.0
523049195,257519.27
9191200015,651434.25
7942601410,851632.06
7137800300,199893.97
7853300280,581508.8
6654700240,352196.0
569000050,606940.0
3584000180,239100.77
2026079055,310938.06
8898700880,282467.7
5075400150,601612.3
8731981360,344807.28
4222500020,206194.67
7996720050,657714.8
4077800094,597195.9
6446200365,613390.3
2824089053,550167.25
1311800220,231356.61
3522049063,545383.7
1721801280,212769.23
6131600240,190492.33
7202310040,586178.7
1123059125,582039.25
646910160,260280.9
5630500005,406785.3
3342100785,329277.6
9547205610,628270.75
1773100123,292630.94
3353400092,283704.16
217500015,402902.03
3649100031,384025.25
7896300150,302211.0
623049185,266557.53
1773100430,359632.25
1781500220,629649.1
3395380200,247335.19
2424059170,2730935.5
4389200765,1279820.4
1543000060,513288.28
6154900005,613020.1
2902200240,434432.9
1442880640,525970.94
8562770490,546967.1
2768300655,577448.6
3432501315,329594.28
5035300570,789904.8
3626039028,472655.84
3876540780,220904.33
327000100,870365.9
7551300065,513912.28
1312920060,251790.47
2215901230,260018.66
6306800010,440806.97
2767700022,447497.25
5589900610,513858.88
4320200020,625536.1
5249804655,594771.2
9238500480,465025.88
3885806565,979851.6
7905200205,426645.38
5727500102,329215.1
3585220070,397909.3
2078500210,572352.5
1839920050,417641.03
534000080,333557.7
856000255,510148.4
4141010110,1523838.9
9558040820,763939.8
7768700315,781719.8
2796100640,291069.5
1922059010,225291.81
3448000542,313517.6
3883100220,286048.47
7237301210,275880.62
3893100456,984987.75
9578501110,338431.7
6145601995,449365.25
4024100120,329011.4
8899000050,341832.1
3396820010,537095.2
6749700117,400425.6
1954400060,494256.62
3303970100,691435.44
2540850070,449103.9
3797000745,537829.2
7883603700,287255.12
3438501452,372612.75
3530210260,661699.2
3598600049,186584.23
731500170,338616.03
7129304375,197946.64
263000006,472999.44
7212660560,315376.25
1112700010,414238.4
3420069060,598633.94
2473000470,455616.28
8691390980,733354.2
6184700100,468476.06
4476400275,367134.44
2968801240,273598.75
1529300160,411075.9
7640400070,703411.9
7016100380,482698.53
2172000890,470757.9
4035900015,779595.8
9528104660,999795.1
507100005,368526.72
2783100160,381717.22
3629921140,866603.1
1099750610,245025.7
1330300451,1081725.2
